,module_category,component_category,year,month,number_repair,time
6591,M8,P25,2006,4,5,-20
6592,M8,P25,2006,5,7,-19
6593,M8,P25,2006,6,9,-18
6594,M8,P25,2006,7,12,-17
6595,M8,P25,2006,8,18,-16
6596,M8,P25,2006,9,16,-15
6597,M8,P25,2006,10,15,-14
6598,M8,P25,2006,11,12,-13
6599,M8,P25,2006,12,21,-12
6600,M8,P25,2007,1,21,-11
6601,M8,P25,2007,2,21,-10
6602,M8,P25,2007,3,27,-9
6603,M8,P25,2007,4,26,-8
6604,M8,P25,2007,5,14,-7
6605,M8,P25,2007,6,21,-6
6606,M8,P25,2007,7,23,-5
6607,M8,P25,2007,8,22,-4
6608,M8,P25,2007,9,34,-3
6609,M8,P25,2007,10,46,-2
6610,M8,P25,2007,11,33,-1
6611,M8,P25,2007,12,27,0
6612,M8,P25,2008,1,25,1
6613,M8,P25,2008,2,25,2
6614,M8,P25,2008,3,24,3
6615,M8,P25,2008,4,16,4
6616,M8,P25,2008,5,10,5
6617,M8,P25,2008,6,9,6
6618,M8,P25,2008,7,10,7
6619,M8,P25,2008,8,8,8
6620,M8,P25,2008,9,13,9
6621,M8,P25,2008,10,10,10
6622,M8,P25,2008,11,3,11
6623,M8,P25,2008,12,1,12
6624,M8,P25,2009,1,2,13
6625,M8,P25,2009,2,3,14
6626,M8,P25,2009,3,1,15
6627,M8,P25,2009,4,1,16
6628,M8,P25,2009,5,1,17
6629,M8,P25,2009,6,1,18
6630,M8,P25,2009,11,1,23
6631,M8,P26,2005,10,4,-26
6632,M8,P26,2005,11,9,-25
6633,M8,P26,2005,12,16,-24
6634,M8,P26,2006,1,23,-23
6635,M8,P26,2006,2,26,-22
6636,M8,P26,2006,3,32,-21
6637,M8,P26,2006,4,32,-20
6638,M8,P26,2006,5,53,-19
6639,M8,P26,2006,6,29,-18
6640,M8,P26,2006,7,22,-17
6641,M8,P26,2006,8,33,-16
6642,M8,P26,2006,9,16,-15
6643,M8,P26,2006,10,29,-14
6644,M8,P26,2006,11,41,-13
6645,M8,P26,2006,12,44,-12
6646,M8,P26,2007,1,35,-11
6647,M8,P26,2007,2,20,-10
6648,M8,P26,2007,3,45,-9
6649,M8,P26,2007,4,37,-8
6650,M8,P26,2007,5,30,-7
6651,M8,P26,2007,6,41,-6
6652,M8,P26,2007,7,50,-5
6653,M8,P26,2007,8,89,-4
6654,M8,P26,2007,9,78,-3
6655,M8,P26,2007,10,98,-2
6656,M8,P26,2007,11,93,-1
6657,M8,P26,2007,12,84,0
6658,M8,P26,2008,1,103,1
6659,M8,P26,2008,2,91,2
6660,M8,P26,2008,3,106,3
6661,M8,P26,2008,4,104,4
6662,M8,P26,2008,5,58,5
6663,M8,P26,2008,6,72,6
6664,M8,P26,2008,7,83,7
6665,M8,P26,2008,8,108,8
6666,M8,P26,2008,9,98,9
6667,M8,P26,2008,10,78,10
6668,M8,P26,2008,11,90,11
6669,M8,P26,2008,12,33,12
6670,M8,P26,2009,1,21,13
6671,M8,P26,2009,2,15,14
6672,M8,P26,2009,3,10,15
6673,M8,P26,2009,4,5,16
6674,M8,P26,2009,5,5,17
6675,M8,P26,2009,6,2,18
6676,M8,P26,2009,7,4,19
6677,M8,P26,2009,8,2,20
6678,M8,P26,2009,9,3,21
6679,M8,P26,2009,10,3,22
6680,M8,P26,2009,11,1,23
6681,M8,P27,2007,8,1,-4
6682,M8,P27,2007,9,2,-3
6683,M8,P28,2005,10,2,-26
6684,M8,P28,2005,11,1,-25
6685,M8,P28,2005,12,12,-24
6686,M8,P28,2006,1,27,-23
6687,M8,P28,2006,2,16,-22
6688,M8,P28,2006,3,30,-21
6689,M8,P28,2006,4,31,-20
6690,M8,P28,2006,5,35,-19
6691,M8,P28,2006,6,59,-18
6692,M8,P28,2006,7,66,-17
6693,M8,P28,2006,8,64,-16
6694,M8,P28,2006,9,68,-15
6695,M8,P28,2006,10,79,-14
6696,M8,P28,2006,11,98,-13
6697,M8,P28,2006,12,73,-12
6698,M8,P28,2007,1,81,-11
6699,M8,P28,2007,2,70,-10
6700,M8,P28,2007,3,62,-9
6701,M8,P28,2007,4,73,-8
6702,M8,P28,2007,5,47,-7
6703,M8,P28,2007,6,61,-6
6704,M8,P28,2007,7,72,-5
6705,M8,P28,2007,8,58,-4
6706,M8,P28,2007,9,57,-3
6707,M8,P28,2007,10,40,-2
6708,M8,P28,2007,11,51,-1
6709,M8,P28,2007,12,52,0
6710,M8,P28,2008,1,41,1
6711,M8,P28,2008,2,54,2
6712,M8,P28,2008,3,52,3
6713,M8,P28,2008,4,31,4
6714,M8,P28,2008,5,21,5
6715,M8,P28,2008,6,29,6
6716,M8,P28,2008,7,27,7
6717,M8,P28,2008,8,24,8
6718,M8,P28,2008,9,23,9
6719,M8,P28,2008,10,18,10
6720,M8,P28,2008,11,15,11
6721,M8,P28,2008,12,6,12
6722,M8,P28,2009,1,2,13
6723,M8,P28,2009,2,1,14
6724,M8,P28,2009,3,3,15
6725,M8,P28,2009,4,1,16
6726,M8,P28,2009,5,1,17
6727,M8,P28,2009,6,2,18
6728,M8,P28,2009,7,1,19
6729,M8,P28,2009,9,2,21
6730,M8,P28,2009,10,2,22
6731,M8,P28,2009,12,1,24
6732,M8,P30,2005,10,2,-26
6733,M8,P30,2005,11,12,-25
6734,M8,P30,2005,12,35,-24
6735,M8,P30,2006,1,43,-23
6736,M8,P30,2006,2,69,-22
6737,M8,P30,2006,3,53,-21
6738,M8,P30,2006,4,64,-20
6739,M8,P30,2006,5,60,-19
6740,M8,P30,2006,6,101,-18
6741,M8,P30,2006,7,92,-17
6742,M8,P30,2006,8,97,-16
6743,M8,P30,2006,9,142,-15
6744,M8,P30,2006,10,152,-14
6745,M8,P30,2006,11,143,-13
6746,M8,P30,2006,12,123,-12
6747,M8,P30,2007,1,132,-11
6748,M8,P30,2007,2,139,-10
6749,M8,P30,2007,3,86,-9
6750,M8,P30,2007,4,89,-8
6751,M8,P30,2007,5,71,-7
6752,M8,P30,2007,6,89,-6
6753,M8,P30,2007,7,111,-5
6754,M8,P30,2007,8,97,-4
6755,M8,P30,2007,9,110,-3
6756,M8,P30,2007,10,97,-2
6757,M8,P30,2007,11,76,-1
6758,M8,P30,2007,12,64,0
6759,M8,P30,2008,1,53,1
6760,M8,P30,2008,2,64,2
6761,M8,P30,2008,3,48,3
6762,M8,P30,2008,4,42,4
6763,M8,P30,2008,5,26,5
6764,M8,P30,2008,6,24,6
6765,M8,P30,2008,7,29,7
6766,M8,P30,2008,8,35,8
6767,M8,P30,2008,9,22,9
6768,M8,P30,2008,10,5,10
6769,M8,P30,2008,11,12,11
6770,M8,P30,2008,12,9,12
6771,M8,P30,2009,1,3,13
6772,M8,P30,2009,2,2,14
6773,M8,P30,2009,3,1,15
6774,M8,P30,2009,6,3,18
6775,M8,P30,2009,8,1,20
6776,M8,P30,2009,9,2,21
6777,M8,P30,2009,11,2,23
6778,M8,P31,2006,1,4,-23
6779,M8,P31,2006,2,3,-22
6780,M8,P31,2006,3,3,-21
6781,M8,P31,2006,4,5,-20
6782,M8,P31,2006,5,5,-19
6783,M8,P31,2006,6,7,-18
6784,M8,P31,2006,7,8,-17
6785,M8,P31,2006,8,10,-16
6786,M8,P31,2006,9,9,-15
6787,M8,P31,2006,10,9,-14
6788,M8,P31,2006,11,12,-13
6789,M8,P31,2006,12,9,-12
6790,M8,P31,2007,1,7,-11
6791,M8,P31,2007,2,9,-10
6792,M8,P31,2007,3,9,-9
6793,M8,P31,2007,4,6,-8
6794,M8,P31,2007,5,4,-7
6795,M8,P31,2007,6,5,-6
6796,M8,P31,2007,7,13,-5
6797,M8,P31,2007,8,9,-4
6798,M8,P31,2007,9,9,-3
6799,M8,P31,2007,10,9,-2
6800,M8,P31,2007,11,7,-1
6801,M8,P31,2007,12,3,0
6802,M8,P31,2008,1,10,1
6803,M8,P31,2008,2,7,2
6804,M8,P31,2008,3,5,3
6805,M8,P31,2008,4,9,4
6806,M8,P31,2008,5,3,5
6807,M8,P31,2008,6,2,6
6808,M8,P31,2008,7,2,7
6809,M8,P31,2008,8,4,8
6810,M8,P31,2008,9,1,9
6811,M8,P31,2008,10,1,10
6812,M8,P31,2008,11,4,11
6813,M8,P31,2008,12,1,12
6814,M8,P31,2009,1,1,13
6815,M8,P31,2009,2,2,14
6816,M8,P31,2009,3,2,15
6817,M9,P01,2006,1,3,-23
6818,M9,P01,2006,2,3,-22
6819,M9,P01,2006,3,10,-21
6820,M9,P01,2006,8,1,-16
6821,M9,P01,2007,8,1,-4
6822,M9,P02,2005,11,3,-25
6823,M9,P02,2005,12,1,-24
6824,M9,P02,2006,1,4,-23
6825,M9,P02,2006,2,11,-22
6826,M9,P02,2006,3,11,-21
6827,M9,P02,2006,4,9,-20
6828,M9,P02,2006,5,14,-19
6829,M9,P02,2006,6,14,-18
6830,M9,P02,2006,7,13,-17
6831,M9,P02,2006,8,13,-16
6832,M9,P02,2006,9,21,-15
6833,M9,P02,2006,10,20,-14
6834,M9,P02,2006,11,24,-13
6835,M9,P02,2006,12,19,-12
6836,M9,P02,2007,1,33,-11
6837,M9,P02,2007,2,13,-10
6838,M9,P02,2007,3,19,-9
6839,M9,P02,2007,4,20,-8
6840,M9,P02,2007,5,21,-7
6841,M9,P02,2007,6,23,-6
6842,M9,P02,2007,7,38,-5
6843,M9,P02,2007,8,22,-4
6844,M9,P02,2007,9,16,-3
6845,M9,P02,2007,10,18,-2
6846,M9,P02,2007,11,25,-1
6847,M9,P02,2007,12,35,0
6848,M9,P02,2008,1,35,1
6849,M9,P02,2008,2,19,2
6850,M9,P02,2008,3,19,3
6851,M9,P02,2008,4,7,4
6852,M9,P02,2008,5,9,5
6853,M9,P02,2008,6,13,6
6854,M9,P02,2008,7,8,7
6855,M9,P02,2008,8,6,8
6856,M9,P02,2008,9,15,9
6857,M9,P02,2008,10,7,10
6858,M9,P02,2008,11,5,11
6859,M9,P02,2008,12,1,12
6860,M9,P02,2009,1,5,13
6861,M9,P02,2009,5,1,17
6862,M9,P02,2009,11,1,23
6863,M9,P04,2005,9,3,-27
6864,M9,P04,2005,10,5,-26
6865,M9,P04,2005,11,14,-25
6866,M9,P04,2005,12,23,-24
6867,M9,P04,2006,1,10,-23
6868,M9,P04,2006,2,24,-22
6869,M9,P04,2006,3,31,-21
6870,M9,P04,2006,4,41,-20
6871,M9,P04,2006,5,63,-19
6872,M9,P04,2006,6,21,-18
6873,M9,P04,2006,7,22,-17
6874,M9,P04,2006,8,21,-16
6875,M9,P04,2006,9,25,-15
6876,M9,P04,2006,10,22,-14
6877,M9,P04,2006,11,14,-13
6878,M9,P04,2006,12,30,-12
6879,M9,P04,2007,1,26,-11
6880,M9,P04,2007,2,16,-10
6881,M9,P04,2007,3,34,-9
6882,M9,P04,2007,4,32,-8
6883,M9,P04,2007,5,23,-7
6884,M9,P04,2007,6,28,-6
6885,M9,P04,2007,7,40,-5
6886,M9,P04,2007,8,44,-4
6887,M9,P04,2007,9,59,-3
6888,M9,P04,2007,10,50,-2
6889,M9,P04,2007,11,42,-1
6890,M9,P04,2007,12,28,0
6891,M9,P04,2008,1,26,1
6892,M9,P04,2008,2,17,2
6893,M9,P04,2008,3,37,3
6894,M9,P04,2008,4,22,4
6895,M9,P04,2008,5,7,5
6896,M9,P04,2008,6,14,6
6897,M9,P04,2008,7,11,7
6898,M9,P04,2008,8,21,8
6899,M9,P04,2008,9,9,9
6900,M9,P04,2008,10,10,10
6901,M9,P04,2008,11,12,11
6902,M9,P04,2008,12,4,12
6903,M9,P04,2009,1,4,13
6904,M9,P04,2009,2,1,14
6905,M9,P04,2009,3,3,15
6906,M9,P04,2009,4,2,16
6907,M9,P04,2009,8,1,20
6908,M9,P04,2009,9,2,21
6909,M9,P04,2009,12,2,24
6910,M9,P05,2005,10,1,-26
6911,M9,P05,2005,11,3,-25
6912,M9,P05,2005,12,3,-24
6913,M9,P05,2006,1,5,-23
6914,M9,P05,2006,2,3,-22
6915,M9,P05,2006,3,4,-21
6916,M9,P05,2006,4,7,-20
6917,M9,P05,2006,5,11,-19
6918,M9,P05,2006,6,6,-18
6919,M9,P05,2006,7,4,-17
6920,M9,P05,2006,8,8,-16
6921,M9,P05,2006,9,3,-15
6922,M9,P05,2006,10,4,-14
6923,M9,P05,2006,11,3,-13
6924,M9,P05,2006,12,13,-12
6925,M9,P05,2007,1,5,-11
6926,M9,P05,2007,2,7,-10
6927,M9,P05,2007,3,9,-9
6928,M9,P05,2007,4,6,-8
6929,M9,P05,2007,5,9,-7
6930,M9,P05,2007,6,10,-6
6931,M9,P05,2007,7,11,-5
6932,M9,P05,2007,8,6,-4
6933,M9,P05,2007,9,13,-3
6934,M9,P05,2007,10,12,-2
6935,M9,P05,2007,11,10,-1
6936,M9,P05,2007,12,3,0
6937,M9,P05,2008,1,7,1
6938,M9,P05,2008,2,5,2
6939,M9,P05,2008,3,11,3
6940,M9,P05,2008,4,5,4
6941,M9,P05,2008,5,4,5
6942,M9,P05,2008,6,4,6
6943,M9,P05,2008,10,4,10
6944,M9,P05,2009,11,1,23
6945,M9,P06,2005,9,8,-27
6946,M9,P06,2005,10,36,-26
6947,M9,P06,2005,11,75,-25
6948,M9,P06,2005,12,82,-24
6949,M9,P06,2006,1,118,-23
6950,M9,P06,2006,2,133,-22
6951,M9,P06,2006,3,197,-21
6952,M9,P06,2006,4,312,-20
6953,M9,P06,2006,5,206,-19
6954,M9,P06,2006,6,171,-18
6955,M9,P06,2006,7,212,-17
6956,M9,P06,2006,8,235,-16
6957,M9,P06,2006,9,256,-15
6958,M9,P06,2006,10,264,-14
6959,M9,P06,2006,11,276,-13
6960,M9,P06,2006,12,275,-12
6961,M9,P06,2007,1,313,-11
6962,M9,P06,2007,2,257,-10
6963,M9,P06,2007,3,338,-9
6964,M9,P06,2007,4,317,-8
6965,M9,P06,2007,5,298,-7
6966,M9,P06,2007,6,318,-6
6967,M9,P06,2007,7,392,-5
6968,M9,P06,2007,8,372,-4
6969,M9,P06,2007,9,479,-3
6970,M9,P06,2007,10,515,-2
6971,M9,P06,2007,11,509,-1
6972,M9,P06,2007,12,442,0
6973,M9,P06,2008,1,435,1
6974,M9,P06,2008,2,387,2
6975,M9,P06,2008,3,382,3
6976,M9,P06,2008,4,295,4
6977,M9,P06,2008,5,232,5
6978,M9,P06,2008,6,185,6
6979,M9,P06,2008,7,171,7
6980,M9,P06,2008,8,189,8
6981,M9,P06,2008,9,177,9
6982,M9,P06,2008,10,125,10
6983,M9,P06,2008,11,103,11
6984,M9,P06,2008,12,76,12
6985,M9,P06,2009,1,67,13
6986,M9,P06,2009,2,46,14
6987,M9,P06,2009,3,68,15
6988,M9,P06,2009,4,34,16
6989,M9,P06,2009,5,40,17
6990,M9,P06,2009,6,21,18
6991,M9,P06,2009,7,35,19
6992,M9,P06,2009,8,32,20
6993,M9,P06,2009,9,25,21
6994,M9,P06,2009,10,15,22
6995,M9,P06,2009,11,19,23
6996,M9,P06,2009,12,21,24
6997,M9,P09,2005,8,1,-28
6998,M9,P09,2005,9,3,-27
6999,M9,P09,2005,10,9,-26
7000,M9,P09,2005,11,8,-25
7001,M9,P09,2005,12,9,-24
7002,M9,P09,2006,1,14,-23
7003,M9,P09,2006,2,24,-22
7004,M9,P09,2006,3,24,-21
7005,M9,P09,2006,4,17,-20
7006,M9,P09,2006,5,18,-19
7007,M9,P09,2006,6,9,-18
7008,M9,P09,2006,7,24,-17
7009,M9,P09,2006,8,13,-16
7010,M9,P09,2006,9,28,-15
7011,M9,P09,2006,10,21,-14
7012,M9,P09,2006,11,28,-13
7013,M9,P09,2006,12,35,-12
7014,M9,P09,2007,1,34,-11
7015,M9,P09,2007,2,49,-10
7016,M9,P09,2007,3,63,-9
7017,M9,P09,2007,4,76,-8
7018,M9,P09,2007,5,67,-7
7019,M9,P09,2007,6,80,-6
7020,M9,P09,2007,7,86,-5
7021,M9,P09,2007,8,79,-4
7022,M9,P09,2007,9,117,-3
7023,M9,P09,2007,10,85,-2
7024,M9,P09,2007,11,107,-1
7025,M9,P09,2007,12,93,0
7026,M9,P09,2008,1,136,1
7027,M9,P09,2008,2,132,2
7028,M9,P09,2008,3,183,3
7029,M9,P09,2008,4,98,4
7030,M9,P09,2008,5,70,5
7031,M9,P09,2008,6,53,6
7032,M9,P09,2008,7,66,7
7033,M9,P09,2008,8,82,8
7034,M9,P09,2008,9,62,9
7035,M9,P09,2008,10,37,10
7036,M9,P09,2008,11,31,11
7037,M9,P09,2008,12,15,12
7038,M9,P09,2009,1,11,13
7039,M9,P09,2009,2,9,14
7040,M9,P09,2009,3,9,15
7041,M9,P09,2009,4,11,16
7042,M9,P09,2009,5,1,17
7043,M9,P09,2009,6,1,18
7044,M9,P09,2009,7,4,19
7045,M9,P09,2009,8,4,20
7046,M9,P09,2009,9,8,21
7047,M9,P09,2009,10,5,22
7048,M9,P09,2009,12,2,24
7049,M9,P10,2007,11,1,-1
7050,M9,P10,2008,4,2,4
7051,M9,P10,2008,12,1,12
7052,M9,P10,2009,5,1,17
7053,M9,P11,2005,9,1,-27
7054,M9,P11,2005,10,1,-26
7055,M9,P11,2005,11,1,-25
7056,M9,P11,2005,12,3,-24
7057,M9,P11,2006,1,2,-23
7058,M9,P11,2006,2,2,-22
7059,M9,P11,2006,3,4,-21
7060,M9,P11,2006,4,4,-20
7061,M9,P11,2006,5,9,-19
7062,M9,P11,2006,6,13,-18
7063,M9,P11,2006,7,6,-17
7064,M9,P11,2006,8,9,-16
7065,M9,P11,2006,9,6,-15
7066,M9,P11,2006,10,7,-14
7067,M9,P11,2006,11,9,-13
7068,M9,P11,2006,12,6,-12
7069,M9,P11,2007,1,7,-11
7070,M9,P11,2007,2,10,-10
7071,M9,P11,2007,3,9,-9
7072,M9,P11,2007,4,6,-8
7073,M9,P11,2007,5,6,-7
7074,M9,P11,2007,6,6,-6
7075,M9,P11,2007,7,6,-5
7076,M9,P11,2007,8,4,-4
7077,M9,P11,2007,9,7,-3
7078,M9,P11,2007,10,4,-2
7079,M9,P11,2007,11,7,-1
7080,M9,P11,2007,12,5,0
7081,M9,P11,2008,1,5,1
7082,M9,P11,2008,2,6,2
7083,M9,P11,2008,3,6,3
7084,M9,P11,2008,4,4,4
7085,M9,P11,2008,5,1,5
7086,M9,P11,2008,6,3,6
7087,M9,P11,2008,7,3,7
7088,M9,P11,2008,8,3,8
7089,M9,P11,2008,9,1,9
7090,M9,P11,2008,12,1,12
7091,M9,P11,2009,1,1,13
7092,M9,P11,2009,2,2,14
7093,M9,P11,2009,4,1,16
7094,M9,P11,2009,5,1,17
7095,M9,P11,2009,9,1,21
7096,M9,P11,2009,11,1,23
7097,M9,P12,2005,9,7,-27
7098,M9,P12,2005,10,21,-26
7099,M9,P12,2005,11,27,-25
7100,M9,P12,2005,12,35,-24
7101,M9,P12,2006,1,52,-23
7102,M9,P12,2006,2,52,-22
7103,M9,P12,2006,3,72,-21
7104,M9,P12,2006,4,89,-20
7105,M9,P12,2006,5,90,-19
7106,M9,P12,2006,6,68,-18
7107,M9,P12,2006,7,91,-17
7108,M9,P12,2006,8,97,-16
7109,M9,P12,2006,9,78,-15
7110,M9,P12,2006,10,94,-14
7111,M9,P12,2006,11,80,-13
7112,M9,P12,2006,12,74,-12
7113,M9,P12,2007,1,110,-11
7114,M9,P12,2007,2,143,-10
7115,M9,P12,2007,3,174,-9
7116,M9,P12,2007,4,166,-8
7117,M9,P12,2007,5,125,-7
7118,M9,P12,2007,6,181,-6
7119,M9,P12,2007,7,286,-5
7120,M9,P12,2007,8,354,-4
7121,M9,P12,2007,9,305,-3
7122,M9,P12,2007,10,365,-2
7123,M9,P12,2007,11,233,-1
7124,M9,P12,2007,12,314,0
7125,M9,P12,2008,1,335,1
7126,M9,P12,2008,2,331,2
7127,M9,P12,2008,3,388,3
7128,M9,P12,2008,4,293,4
7129,M9,P12,2008,5,178,5
7130,M9,P12,2008,6,198,6
7131,M9,P12,2008,7,222,7
7132,M9,P12,2008,8,282,8
7133,M9,P12,2008,9,263,9
7134,M9,P12,2008,10,174,10
7135,M9,P12,2008,11,180,11
7136,M9,P12,2008,12,85,12
7137,M9,P12,2009,1,60,13
7138,M9,P12,2009,2,45,14
7139,M9,P12,2009,3,19,15
7140,M9,P12,2009,4,23,16
7141,M9,P12,2009,5,12,17
7142,M9,P12,2009,6,13,18
7143,M9,P12,2009,7,18,19
7144,M9,P12,2009,8,6,20
7145,M9,P12,2009,9,10,21
7146,M9,P12,2009,10,16,22
7147,M9,P12,2009,11,12,23
7148,M9,P12,2009,12,16,24
7149,M9,P13,2005,9,3,-27
7150,M9,P13,2005,10,7,-26
7151,M9,P13,2005,11,11,-25
7152,M9,P13,2005,12,16,-24
7153,M9,P13,2006,1,11,-23
7154,M9,P13,2006,2,19,-22
7155,M9,P13,2006,3,28,-21
7156,M9,P13,2006,4,20,-20
7157,M9,P13,2006,5,41,-19
7158,M9,P13,2006,6,21,-18
7159,M9,P13,2006,7,13,-17
7160,M9,P13,2006,8,14,-16
7161,M9,P13,2006,9,20,-15
7162,M9,P13,2006,10,13,-14
7163,M9,P13,2006,11,14,-13
7164,M9,P13,2006,12,20,-12
7165,M9,P13,2007,1,15,-11
7166,M9,P13,2007,2,20,-10
7167,M9,P13,2007,3,17,-9
7168,M9,P13,2007,4,18,-8
7169,M9,P13,2007,5,8,-7
7170,M9,P13,2007,6,16,-6
7171,M9,P13,2007,7,14,-5
7172,M9,P13,2007,8,18,-4
7173,M9,P13,2007,9,14,-3
7174,M9,P13,2007,10,21,-2
7175,M9,P13,2007,11,18,-1
7176,M9,P13,2007,12,16,0
7177,M9,P13,2008,1,17,1
7178,M9,P13,2008,2,17,2
7179,M9,P13,2008,3,11,3
7180,M9,P13,2008,4,12,4
7181,M9,P13,2008,5,9,5
7182,M9,P13,2008,6,9,6
7183,M9,P13,2008,7,6,7
7184,M9,P13,2008,8,7,8
7185,M9,P13,2008,9,5,9
7186,M9,P13,2008,10,4,10
7187,M9,P13,2008,11,8,11
7188,M9,P13,2008,12,1,12
7189,M9,P13,2009,1,3,13
7190,M9,P13,2009,2,1,14
7191,M9,P13,2009,3,1,15
7192,M9,P13,2009,4,1,16
7193,M9,P13,2009,8,1,20
7194,M9,P15,2005,9,2,-27
7195,M9,P15,2005,10,2,-26
7196,M9,P15,2005,11,8,-25
7197,M9,P15,2005,12,9,-24
7198,M9,P15,2006,1,13,-23
7199,M9,P15,2006,2,20,-22
7200,M9,P15,2006,3,37,-21
7201,M9,P15,2006,4,33,-20
7202,M9,P15,2006,5,41,-19
7203,M9,P15,2006,6,48,-18
7204,M9,P15,2006,7,59,-17
7205,M9,P15,2006,8,53,-16
7206,M9,P15,2006,9,65,-15
7207,M9,P15,2006,10,72,-14
7208,M9,P15,2006,11,64,-13
7209,M9,P15,2006,12,74,-12
7210,M9,P15,2007,1,85,-11
7211,M9,P15,2007,2,77,-10
7212,M9,P15,2007,3,100,-9
7213,M9,P15,2007,4,91,-8
7214,M9,P15,2007,5,90,-7
7215,M9,P15,2007,6,125,-6
7216,M9,P15,2007,7,131,-5
7217,M9,P15,2007,8,113,-4
7218,M9,P15,2007,9,123,-3
7219,M9,P15,2007,10,96,-2
7220,M9,P15,2007,11,101,-1
7221,M9,P15,2007,12,79,0
7222,M9,P15,2008,1,88,1
7223,M9,P15,2008,2,61,2
7224,M9,P15,2008,3,89,3
7225,M9,P15,2008,4,40,4
7226,M9,P15,2008,5,38,5
7227,M9,P15,2008,6,32,6
7228,M9,P15,2008,7,26,7
7229,M9,P15,2008,8,22,8
7230,M9,P15,2008,9,22,9
7231,M9,P15,2008,10,19,10
7232,M9,P15,2008,11,11,11
7233,M9,P15,2008,12,7,12
7234,M9,P15,2009,1,4,13
7235,M9,P15,2009,2,4,14
7236,M9,P15,2009,3,4,15
7237,M9,P15,2009,4,3,16
7238,M9,P15,2009,5,1,17
7239,M9,P15,2009,6,2,18
7240,M9,P15,2009,8,3,20
7241,M9,P15,2009,9,1,21
7242,M9,P15,2009,10,1,22
7243,M9,P15,2009,11,1,23
7244,M9,P16,2005,9,2,-27
7245,M9,P16,2005,10,2,-26
7246,M9,P16,2005,11,8,-25
7247,M9,P16,2005,12,19,-24
7248,M9,P16,2006,1,12,-23
7249,M9,P16,2006,2,24,-22
7250,M9,P16,2006,3,34,-21
7251,M9,P16,2006,4,33,-20
7252,M9,P16,2006,5,33,-19
7253,M9,P16,2006,6,29,-18
7254,M9,P16,2006,7,44,-17
7255,M9,P16,2006,8,55,-16
7256,M9,P16,2006,9,77,-15
7257,M9,P16,2006,10,65,-14
7258,M9,P16,2006,11,67,-13
7259,M9,P16,2006,12,90,-12
7260,M9,P16,2007,1,83,-11
7261,M9,P16,2007,2,79,-10
7262,M9,P16,2007,3,82,-9
7263,M9,P16,2007,4,99,-8
7264,M9,P16,2007,5,61,-7
7265,M9,P16,2007,6,68,-6
7266,M9,P16,2007,7,92,-5
7267,M9,P16,2007,8,85,-4
7268,M9,P16,2007,9,94,-3
7269,M9,P16,2007,10,107,-2
7270,M9,P16,2007,11,69,-1
7271,M9,P16,2007,12,77,0
7272,M9,P16,2008,1,73,1
7273,M9,P16,2008,2,84,2
7274,M9,P16,2008,3,67,3
7275,M9,P16,2008,4,60,4
7276,M9,P16,2008,5,41,5
7277,M9,P16,2008,6,30,6
7278,M9,P16,2008,7,40,7
7279,M9,P16,2008,8,32,8
7280,M9,P16,2008,9,22,9
7281,M9,P16,2008,10,31,10
7282,M9,P16,2008,11,19,11
7283,M9,P16,2008,12,9,12
7284,M9,P16,2009,1,15,13
7285,M9,P16,2009,2,7,14
7286,M9,P16,2009,3,7,15
7287,M9,P16,2009,4,7,16
7288,M9,P16,2009,5,2,17
7289,M9,P16,2009,6,3,18
7290,M9,P16,2009,7,3,19
7291,M9,P16,2009,8,6,20
7292,M9,P16,2009,9,9,21
7293,M9,P16,2009,10,3,22
7294,M9,P16,2009,11,3,23
7295,M9,P16,2009,12,1,24
7296,M9,P17,2005,11,4,-25
7297,M9,P17,2005,12,2,-24
7298,M9,P17,2006,1,3,-23
7299,M9,P17,2006,2,3,-22
7300,M9,P17,2006,3,3,-21
7301,M9,P17,2006,4,5,-20
7302,M9,P17,2006,5,6,-19
7303,M9,P17,2006,6,8,-18
7304,M9,P17,2006,7,5,-17
7305,M9,P17,2006,8,11,-16
7306,M9,P17,2006,9,9,-15
7307,M9,P17,2006,10,12,-14
7308,M9,P17,2006,11,6,-13
7309,M9,P17,2006,12,8,-12
7310,M9,P17,2007,1,11,-11
7311,M9,P17,2007,2,15,-10
7312,M9,P17,2007,3,11,-9
7313,M9,P17,2007,4,8,-8
7314,M9,P17,2007,5,10,-7
7315,M9,P17,2007,6,5,-6
7316,M9,P17,2007,7,11,-5
7317,M9,P17,2007,8,8,-4
7318,M9,P17,2007,9,10,-3
7319,M9,P17,2007,10,11,-2
7320,M9,P17,2007,11,7,-1
7321,M9,P17,2007,12,15,0
7322,M9,P17,2008,1,11,1
7323,M9,P17,2008,2,9,2
7324,M9,P17,2008,3,17,3
7325,M9,P17,2008,4,19,4
7326,M9,P17,2008,5,3,5
7327,M9,P17,2008,6,12,6
7328,M9,P17,2008,7,13,7
7329,M9,P17,2008,8,12,8
7330,M9,P17,2008,9,7,9
7331,M9,P17,2008,10,5,10
7332,M9,P17,2008,11,4,11
7333,M9,P17,2008,12,1,12
7334,M9,P17,2009,1,2,13
7335,M9,P17,2009,2,1,14
7336,M9,P17,2009,4,2,16
7337,M9,P17,2009,5,1,17
7338,M9,P17,2009,6,1,18
7339,M9,P17,2009,7,1,19
7340,M9,P17,2009,9,1,21
7341,M9,P19,2005,10,2,-26
7342,M9,P19,2005,11,5,-25
7343,M9,P19,2005,12,7,-24
